country,year,coal_production,coal_prod_per_capita,coal_prod_change_twh
Kiribati,2003,0.0,0.0,0.0
Kiribati,2004,0.0,0.0,0.0
Kiribati,2005,0.0,0.0,0.0
Kiribati,2006,0.0,0.0,0.0
Kiribati,2007,0.0,0.0,0.0
Kiribati,2008,0.0,0.0,0.0
Kiribati,2009,0.0,0.0,0.0
Kiribati,2010,0.0,0.0,0.0
Kiribati,2011,0.0,0.0,0.0
Kiribati,2012,0.0,0.0,0.0
Kiribati,2013,0.0,0.0,0.0
Kiribati,2014,0.0,0.0,0.0
Kiribati,2015,0.0,0.0,0.0
Kiribati,2016,0.0,0.0,0.0
Kuwait,1980,0.0,0.0,
Kuwait,1981,0.0,0.0,0.0
Kuwait,1982,0.0,0.0,0.0
Kuwait,1983,0.0,0.0,0.0
Kuwait,1984,0.0,0.0,0.0
Kuwait,1985,0.0,0.0,0.0
Kuwait,1986,0.0,0.0,0.0
Kuwait,1987,0.0,0.0,0.0
Kuwait,1988,0.0,0.0,0.0
Kuwait,1989,0.0,0.0,0.0
Kuwait,1990,0.0,0.0,0.0
Kuwait,1991,0.0,0.0,0.0
Kuwait,1992,0.0,0.0,0.0
Kuwait,1993,0.0,0.0,0.0
Kuwait,1994,0.0,0.0,0.0
Kuwait,1995,0.0,0.0,0.0
Kuwait,1996,0.0,0.0,0.0
Kuwait,1997,0.0,0.0,0.0
Kuwait,1998,0.0,0.0,0.0
Kuwait,1999,0.0,0.0,0.0
Kuwait,2000,0.0,0.0,0.0
Kuwait,2001,0.0,0.0,0.0
Kuwait,2002,0.0,0.0,0.0
Kuwait,2003,0.0,0.0,0.0
Kuwait,2004,0.0,0.0,0.0
Kuwait,2005,0.0,0.0,0.0
Kuwait,2006,0.0,0.0,0.0
Kuwait,2007,0.0,0.0,0.0
Kuwait,2008,0.0,0.0,0.0
Kuwait,2009,0.0,0.0,0.0
Kuwait,2010,0.0,0.0,0.0
Kuwait,2011,0.0,0.0,0.0
Kuwait,2012,0.0,0.0,0.0
Kuwait,2013,0.0,0.0,0.0
Kuwait,2014,0.0,0.0,0.0
Kuwait,2015,0.0,0.0,0.0
Kuwait,2016,0.0,0.0,0.0
Kyrgyzstan,1992,9.912,2201.975,
Kyrgyzstan,1993,7.93,1759.291,-1.981
Kyrgyzstan,1994,3.894,859.365,-4.037
Kyrgyzstan,1995,2.133,464.156,-1.76
Kyrgyzstan,1996,1.885,403.859,-0.249
Kyrgyzstan,1997,2.405,507.629,0.521
Kyrgyzstan,1998,1.991,413.816,-0.415
Kyrgyzstan,1999,1.922,393.839,-0.069
Kyrgyzstan,2000,1.958,396.818,0.037
Kyrgyzstan,2001,2.193,440.309,0.235
Kyrgyzstan,2002,2.115,420.766,-0.078
Kyrgyzstan,2003,1.917,377.47,-0.198
Kyrgyzstan,2004,2.124,413.517,0.207
Kyrgyzstan,2005,1.544,297.251,-0.581
Kyrgyzstan,2006,1.479,281.915,-0.065
Kyrgyzstan,2007,1.82,343.76,0.341
Kyrgyzstan,2008,2.235,418.086,0.415
Kyrgyzstan,2009,2.797,516.618,0.562
Kyrgyzstan,2010,2.65,483.163,-0.147
Kyrgyzstan,2011,3.829,689.653,1.18
Kyrgyzstan,2012,5.364,952.357,1.534
Kyrgyzstan,2013,6.488,1134.347,1.124
Kyrgyzstan,2014,8.266,1421.662,1.778
Kyrgyzstan,2015,8.368,1414.683,0.102
Kyrgyzstan,2016,8.382,1392.824,0.015
Latvia,1992,0.0,0.0,
Latvia,1993,0.0,0.0,0.0
Latvia,1994,0.0,0.0,0.0
Latvia,1995,0.0,0.0,0.0
Latvia,1996,0.0,0.0,0.0
Latvia,1997,0.0,0.0,0.0
Latvia,1998,0.0,0.0,0.0
Latvia,1999,0.0,0.0,0.0
Latvia,2000,0.0,0.0,0.0
Latvia,2001,0.0,0.0,0.0
Latvia,2002,0.0,0.0,0.0
Latvia,2003,0.0,0.0,0.0
Latvia,2004,0.0,0.0,0.0
Latvia,2005,0.0,0.0,0.0
Latvia,2006,0.0,0.0,0.0
Latvia,2007,0.0,0.0,0.0
Latvia,2008,0.0,0.0,0.0
Latvia,2009,0.0,0.0,0.0
Latvia,2010,0.0,0.0,0.0
Latvia,2011,0.0,0.0,0.0
Latvia,2012,0.0,0.0,0.0
Latvia,2013,0.0,0.0,0.0
Latvia,2014,0.0,0.0,0.0
Latvia,2015,0.0,0.0,0.0
Latvia,2016,0.0,0.0,0.0
Lebanon,1980,0.0,0.0,
Lebanon,1981,0.0,0.0,0.0
Lebanon,1982,0.0,0.0,0.0
Lebanon,1983,0.0,0.0,0.0
Lebanon,1984,0.0,0.0,0.0
Lebanon,1985,0.0,0.0,0.0
Lebanon,1986,0.0,0.0,0.0
Lebanon,1987,0.0,0.0,0.0
Lebanon,1988,0.0,0.0,0.0
Lebanon,1989,0.0,0.0,0.0
Lebanon,1990,0.0,0.0,0.0
Lebanon,1991,0.0,0.0,0.0
Lebanon,1992,0.0,0.0,0.0
Lebanon,1993,0.0,0.0,0.0
Lebanon,1994,0.0,0.0,0.0
Lebanon,1995,0.0,0.0,0.0
Lebanon,1996,0.0,0.0,0.0
Lebanon,1997,0.0,0.0,0.0
Lebanon,1998,0.0,0.0,0.0
Lebanon,1999,0.0,0.0,0.0
Lebanon,2000,0.0,0.0,0.0
Lebanon,2001,0.0,0.0,0.0
Lebanon,2002,0.0,0.0,0.0
Lebanon,2003,0.0,0.0,0.0
Lebanon,2004,0.0,0.0,0.0
Lebanon,2005,0.0,0.0,0.0
Lebanon,2006,0.0,0.0,0.0
Lebanon,2007,0.0,0.0,0.0
Lebanon,2008,0.0,0.0,0.0
Lebanon,2009,0.0,0.0,0.0
Lebanon,2010,0.0,0.0,0.0
Lebanon,2011,0.0,0.0,0.0
Lebanon,2012,0.0,0.0,0.0
Lebanon,2013,0.0,0.0,0.0
Lebanon,2014,0.0,0.0,0.0
Lebanon,2015,0.0,0.0,0.0
Lebanon,2016,0.0,0.0,0.0
Lesotho,1980,0.0,0.0,
Lesotho,1981,0.0,0.0,0.0
Lesotho,1982,0.0,0.0,0.0
Lesotho,1983,0.0,0.0,0.0
Lesotho,1984,0.0,0.0,0.0
Lesotho,1985,0.0,0.0,0.0
Lesotho,1986,0.0,0.0,0.0
Lesotho,1987,0.0,0.0,0.0
Lesotho,1988,0.0,0.0,0.0
Lesotho,1989,0.0,0.0,0.0
Lesotho,1990,0.0,0.0,0.0
Lesotho,1991,0.0,0.0,0.0
Lesotho,1992,0.0,0.0,0.0
Lesotho,1993,0.0,0.0,0.0
Lesotho,1994,0.0,0.0,0.0
Lesotho,1995,0.0,0.0,0.0
Lesotho,1996,0.0,0.0,0.0
Lesotho,1997,0.0,0.0,0.0
Lesotho,1998,0.0,0.0,0.0
Lesotho,1999,0.0,0.0,0.0
Lesotho,2000,0.0,0.0,0.0
Lesotho,2001,0.0,0.0,0.0
Lesotho,2002,0.0,0.0,0.0
Lesotho,2003,0.0,0.0,0.0
Lesotho,2004,0.0,0.0,0.0
Lesotho,2005,0.0,0.0,0.0
Lesotho,2006,0.0,0.0,0.0
Lesotho,2007,0.0,0.0,0.0
Lesotho,2008,0.0,0.0,0.0
Lesotho,2009,0.0,0.0,0.0
Lesotho,2010,0.0,0.0,0.0
Lesotho,2011,0.0,0.0,0.0
Lesotho,2012,0.0,0.0,0.0
Lesotho,2013,0.0,0.0,0.0
Lesotho,2014,0.0,0.0,0.0
Lesotho,2015,0.0,0.0,0.0
Lesotho,2016,0.0,0.0,0.0
Liberia,1980,0.0,0.0,
Liberia,1981,0.0,0.0,0.0
Liberia,1982,0.0,0.0,0.0
Liberia,1983,0.0,0.0,0.0
Liberia,1984,0.0,0.0,0.0
Liberia,1985,0.0,0.0,0.0
Liberia,1986,0.0,0.0,0.0
Liberia,1987,0.0,0.0,0.0
Liberia,1988,0.0,0.0,0.0
Liberia,1989,0.0,0.0,0.0
Liberia,1990,0.0,0.0,0.0
Liberia,1991,0.0,0.0,0.0
Liberia,1992,0.0,0.0,0.0
Liberia,1993,0.0,0.0,0.0
Liberia,1994,0.0,0.0,0.0
Liberia,1995,0.0,0.0,0.0
Liberia,1996,0.0,0.0,0.0
Liberia,1997,0.0,0.0,0.0
Liberia,1998,0.0,0.0,0.0
Liberia,1999,0.0,0.0,0.0
Liberia,2000,0.0,0.0,0.0
Liberia,2001,0.0,0.0,0.0
Liberia,2002,0.0,0.0,0.0
Liberia,2003,0.0,0.0,0.0
Liberia,2004,0.0,0.0,0.0
Liberia,2005,0.0,0.0,0.0
Liberia,2006,0.0,0.0,0.0
Liberia,2007,0.0,0.0,0.0
Liberia,2008,0.0,0.0,0.0
Liberia,2009,0.0,0.0,0.0
Liberia,2010,0.0,0.0,0.0
Liberia,2011,0.0,0.0,0.0
Liberia,2012,0.0,0.0,0.0
Liberia,2013,0.0,0.0,0.0
Liberia,2014,0.0,0.0,0.0
Liberia,2015,0.0,0.0,0.0
Liberia,2016,0.0,0.0,0.0
Libya,1980,0.0,0.0,
Libya,1981,0.0,0.0,0.0
Libya,1982,0.0,0.0,0.0
Libya,1983,0.0,0.0,0.0
Libya,1984,0.0,0.0,0.0
Libya,1985,0.0,0.0,0.0
Libya,1986,0.0,0.0,0.0
Libya,1987,0.0,0.0,0.0
Libya,1988,0.0,0.0,0.0
Libya,1989,0.0,0.0,0.0
Libya,1990,0.0,0.0,0.0
Libya,1991,0.0,0.0,0.0
Libya,1992,0.0,0.0,0.0
Libya,1993,0.0,0.0,0.0
Libya,1994,0.0,0.0,0.0
Libya,1995,0.0,0.0,0.0
Libya,1996,0.0,0.0,0.0
Libya,1997,0.0,0.0,0.0
Libya,1998,0.0,0.0,0.0
Libya,1999,0.0,0.0,0.0
Libya,2000,0.0,0.0,0.0
Libya,2001,0.0,0.0,0.0
Libya,2002,0.0,0.0,0.0
Libya,2003,0.0,0.0,0.0
Libya,2004,0.0,0.0,0.0
Libya,2005,0.0,0.0,0.0
Libya,2006,0.0,0.0,0.0
Libya,2007,0.0,0.0,0.0
Libya,2008,0.0,0.0,0.0
Libya,2009,0.0,0.0,0.0
Libya,2010,0.0,0.0,0.0
Libya,2011,0.0,0.0,0.0
Libya,2012,0.0,0.0,0.0
Libya,2013,0.0,0.0,0.0
Libya,2014,0.0,0.0,0.0
Libya,2015,0.0,0.0,0.0
Libya,2016,0.0,0.0,0.0
Lithuania,1992,0.0,0.0,
Lithuania,1993,0.0,0.0,0.0
Lithuania,1994,0.0,0.0,0.0
Lithuania,1995,0.0,0.0,0.0
Lithuania,1996,0.0,0.0,0.0
Lithuania,1997,0.0,0.0,0.0
Lithuania,1998,0.0,0.0,0.0
Lithuania,1999,0.0,0.0,0.0
Lithuania,2000,0.0,0.0,0.0
Lithuania,2001,0.0,0.0,0.0
Lithuania,2002,0.0,0.0,0.0
Lithuania,2003,0.0,0.0,0.0
Lithuania,2004,0.0,0.0,0.0
Lithuania,2005,0.0,0.0,0.0
Lithuania,2006,0.0,0.0,0.0
Lithuania,2007,0.0,0.0,0.0
Lithuania,2008,0.0,0.0,0.0
Lithuania,2009,0.0,0.0,0.0
Lithuania,2010,0.0,0.0,0.0
Lithuania,2011,0.0,0.0,0.0
Lithuania,2012,0.0,0.0,0.0
Lithuania,2013,0.0,0.0,0.0
Lithuania,2014,0.0,0.0,0.0
Lithuania,2015,0.0,0.0,0.0
Lithuania,2016,0.0,0.0,0.0
Luxembourg,1980,0.0,0.0,
Luxembourg,1981,0.0,0.0,0.0
Luxembourg,1982,0.0,0.0,0.0
Luxembourg,1983,0.0,0.0,0.0
Luxembourg,1984,0.0,0.0,0.0
Luxembourg,1985,0.0,0.0,0.0
Luxembourg,1986,0.0,0.0,0.0
Luxembourg,1987,0.0,0.0,0.0
Luxembourg,1988,0.0,0.0,0.0
Luxembourg,1989,0.0,0.0,0.0
Luxembourg,1990,0.0,0.0,0.0
Luxembourg,1991,0.0,0.0,0.0
Luxembourg,1992,0.0,0.0,0.0
Luxembourg,1993,0.0,0.0,0.0
Luxembourg,1994,0.0,0.0,0.0
Luxembourg,1995,0.0,0.0,0.0
Luxembourg,1996,0.0,0.0,0.0
Luxembourg,1997,0.0,0.0,0.0
Luxembourg,1998,0.0,0.0,0.0
Luxembourg,1999,0.0,0.0,0.0
Luxembourg,2000,0.0,0.0,0.0
Luxembourg,2001,0.0,0.0,0.0
Luxembourg,2002,0.0,0.0,0.0
Luxembourg,2003,0.0,0.0,0.0
Luxembourg,2004,0.0,0.0,0.0
Luxembourg,2005,0.0,0.0,0.0
Luxembourg,2006,0.0,0.0,0.0
Luxembourg,2007,0.0,0.0,0.0
Luxembourg,2008,0.0,0.0,0.0
Luxembourg,2009,0.0,0.0,0.0
Luxembourg,2010,0.0,0.0,0.0
Luxembourg,2011,0.0,0.0,0.0
Luxembourg,2012,0.0,0.0,0.0
Luxembourg,2013,0.0,0.0,0.0
Luxembourg,2014,0.0,0.0,0.0
Luxembourg,2015,0.0,0.0,0.0
Luxembourg,2016,0.0,0.0,0.0
Macao,1980,0.0,0.0,
Macao,1981,0.0,0.0,0.0
Macao,1982,0.0,0.0,0.0
Macao,1983,0.0,0.0,0.0
Macao,1984,0.0,0.0,0.0
Macao,1985,0.0,0.0,0.0
Macao,1986,0.0,0.0,0.0
Macao,1987,0.0,0.0,0.0
Macao,1988,0.0,0.0,0.0
Macao,1989,0.0,0.0,0.0
Macao,1990,0.0,0.0,0.0
Macao,1991,0.0,0.0,0.0
Macao,1992,0.0,0.0,0.0
Macao,1993,0.0,0.0,0.0
Macao,1994,0.0,0.0,0.0
Macao,1995,0.0,0.0,0.0
Macao,1996,0.0,0.0,0.0
Macao,1997,0.0,0.0,0.0
Macao,1998,0.0,0.0,0.0
Macao,1999,0.0,0.0,0.0
Macao,2000,0.0,0.0,0.0
Macao,2001,0.0,0.0,0.0
Macao,2002,0.0,0.0,0.0
Macao,2003,0.0,0.0,0.0
Macao,2004,0.0,0.0,0.0
Macao,2005,0.0,0.0,0.0
Macao,2006,0.0,0.0,0.0
Macao,2007,0.0,0.0,0.0
Macao,2008,0.0,0.0,0.0
Macao,2009,0.0,0.0,0.0
Macao,2010,0.0,0.0,0.0
Macao,2011,0.0,0.0,0.0
Macao,2012,0.0,0.0,0.0
Macao,2013,0.0,0.0,0.0
Macao,2014,0.0,0.0,0.0
Macao,2015,0.0,0.0,0.0
Macao,2016,0.0,0.0,0.0
Madagascar,1900,0.0,0.0,
Madagascar,1901,0.0,0.0,0.0
Madagascar,1902,0.0,0.0,0.0
Madagascar,1903,0.0,0.0,0.0
Madagascar,1904,0.0,0.0,0.0
Madagascar,1905,0.0,0.0,0.0
Madagascar,1906,0.0,0.0,0.0
Madagascar,1907,0.0,0.0,0.0
Madagascar,1908,0.0,0.0,0.0
Madagascar,1909,0.0,0.0,0.0
Madagascar,1910,0.0,0.0,0.0
Madagascar,1911,0.0,0.0,0.0
Madagascar,1912,0.0,0.0,0.0
Madagascar,1913,0.0,0.0,0.0
Madagascar,1914,0.0,0.0,0.0
Madagascar,1915,0.0,0.0,0.0
Madagascar,1916,0.0,0.0,0.0
Madagascar,1917,0.0,0.0,0.0
Madagascar,1918,0.0,0.0,0.0
Madagascar,1919,0.0,0.0,0.0
Madagascar,1920,0.0,0.0,0.0
Madagascar,1921,0.0,0.0,0.0
Madagascar,1922,0.0,0.0,0.0
Madagascar,1923,0.0,0.0,0.0
Madagascar,1924,0.0,0.0,0.0
Madagascar,1925,0.0,0.0,0.0
Madagascar,1926,0.0,0.0,0.0
Madagascar,1927,0.0,0.0,0.0
Madagascar,1928,0.0,0.0,0.0
Madagascar,1929,0.0,0.0,0.0
Madagascar,1930,0.0,0.0,0.0
Madagascar,1931,0.0,0.0,0.0
Madagascar,1932,0.0,0.0,0.0
Madagascar,1933,0.0,0.0,0.0
Madagascar,1934,0.0,0.0,0.0
Madagascar,1935,0.0,0.0,0.0
Madagascar,1936,0.0,0.0,0.0
Madagascar,1937,0.0,0.0,0.0
Madagascar,1938,0.0,0.0,0.0
Madagascar,1939,0.0,0.0,0.0
Madagascar,1940,0.0,0.0,0.0
Madagascar,1941,0.0,0.0,0.0
Madagascar,1942,0.0,0.0,0.0
Madagascar,1943,0.0,0.0,0.0
Madagascar,1944,0.0,0.0,0.0
Madagascar,1945,0.024,6.778,0.024
Madagascar,1946,0.0,0.0,-0.024
Madagascar,1947,0.0,0.0,0.0
Madagascar,1948,0.0,0.0,0.0
Madagascar,1949,0.0,0.0,0.0
Madagascar,1950,0.016,4.118,0.016
Madagascar,1951,0.041,10.049,0.024
Madagascar,1952,0.033,7.847,-0.008
Madagascar,1953,0.041,9.572,0.008
Madagascar,1954,0.008,1.868,-0.033
Madagascar,1955,0.0,0.0,-0.008
Madagascar,1956,0.0,0.0,0.0
Madagascar,1957,0.008,1.733,0.008
Madagascar,1958,0.0,0.0,-0.008
Madagascar,1959,0.0,0.0,0.0
Madagascar,1960,0.0,0.0,0.0
Madagascar,1961,0.0,0.0,0.0
Madagascar,1962,0.0,0.0,0.0
Madagascar,1963,0.016,2.969,0.016
Madagascar,1964,0.0,0.0,-0.016
Madagascar,1965,0.016,2.817,0.016
Madagascar,1966,0.0,0.0,-0.016
Madagascar,1967,0.016,2.669,0.016
Madagascar,1968,0.0,0.0,-0.016
Madagascar,1969,0.0,0.0,0.0
Madagascar,1970,0.0,0.0,0.0
Madagascar,1971,0.0,0.0,0.0
Madagascar,1972,0.0,0.0,0.0
Madagascar,1973,0.0,0.0,0.0
Madagascar,1974,0.0,0.0,0.0
Madagascar,1975,0.0,0.0,0.0
Madagascar,1976,0.0,0.0,0.0
Madagascar,1977,0.0,0.0,0.0
Madagascar,1978,0.0,0.0,0.0
Madagascar,1979,0.0,0.0,0.0
Madagascar,1980,0.0,0.0,0.0
Madagascar,1981,0.0,0.0,0.0
Madagascar,1982,0.0,0.0,0.0
Madagascar,1983,0.0,0.0,0.0
Madagascar,1984,0.0,0.0,0.0
Madagascar,1985,0.0,0.0,0.0
Madagascar,1986,0.0,0.0,0.0
Madagascar,1987,0.0,0.0,0.0
Madagascar,1988,0.0,0.0,0.0
Madagascar,1989,0.0,0.0,0.0
Madagascar,1990,0.0,0.0,0.0
Madagascar,1991,0.0,0.0,0.0
Madagascar,1992,0.0,0.0,0.0
Madagascar,1993,0.0,0.0,0.0
Madagascar,1994,0.0,0.0,0.0
Madagascar,1995,0.0,0.0,0.0
Madagascar,1996,0.0,0.0,0.0
Madagascar,1997,0.0,0.0,0.0
Madagascar,1998,0.0,0.0,0.0
Madagascar,1999,0.0,0.0,0.0
Madagascar,2000,0.0,0.0,0.0
Madagascar,2001,0.0,0.0,0.0
Madagascar,2002,0.0,0.0,0.0
Madagascar,2003,0.0,0.0,0.0
Madagascar,2004,0.0,0.0,0.0
Madagascar,2005,0.0,0.0,0.0
Madagascar,2006,0.0,0.0,0.0
Madagascar,2007,0.0,0.0,0.0
Madagascar,2008,0.0,0.0,0.0
Madagascar,2009,0.0,0.0,0.0
Madagascar,2010,0.0,0.0,0.0
Madagascar,2011,0.0,0.0,0.0
Madagascar,2012,0.0,0.0,0.0
Madagascar,2013,0.0,0.0,0.0
Madagascar,2014,0.0,0.0,0.0
Madagascar,2015,0.0,0.0,0.0
Madagascar,2016,0.0,0.0,0.0
Malawi,1980,0.0,0.0,
Malawi,1981,0.0,0.0,0.0
Malawi,1982,0.0,0.0,0.0
Malawi,1983,0.073,10.364,0.073
Malawi,1984,0.08,10.964,0.007
Malawi,1985,0.208,27.341,0.128
Malawi,1986,0.227,28.669,0.018
Malawi,1987,0.235,28.271,0.008
Malawi,1988,0.336,38.435,0.102
Malawi,1989,0.388,42.256,0.051
Malawi,1990,0.367,38.436,-0.021
Malawi,1991,0.373,37.945,0.006
Malawi,1992,0.38,37.604,0.007
Malawi,1993,0.38,37.084,0.0
Malawi,1994,0.373,36.821,-0.007
Malawi,1995,0.358,35.443,-0.015
Malawi,1996,0.388,37.602,0.029
Malawi,1997,0.402,38.27,0.015
Malawi,1998,0.417,38.85,0.015
Malawi,1999,0.463,42.154,0.046
Malawi,2000,0.576,51.266,0.113
Malawi,2001,0.353,30.726,-0.222
Malawi,2002,0.46,39.044,0.107
Malawi,2003,0.595,49.259,0.135
Malawi,2004,0.379,30.53,-0.217
Malawi,2005,0.38,29.763,0.001
Malawi,2006,0.442,33.68,0.062
Malawi,2007,0.429,31.763,-0.013
Malawi,2008,0.443,31.915,0.015
Malawi,2009,0.432,30.183,-0.012
Malawi,2010,0.578,39.262,0.146
Malawi,2011,0.563,37.188,-0.015
Malawi,2012,0.519,33.332,-0.044
Malawi,2013,0.49,30.584,-0.029
Malawi,2014,0.468,28.411,-0.022
Malawi,2015,0.432,25.479,-0.037
Malawi,2016,0.315,18.071,-0.117
Malaysia,1900,0.179,85.53,
Malaysia,1901,0.147,68.055,-0.033
Malaysia,1902,0.155,69.973,0.008
Malaysia,1903,0.155,68.266,0.0
Malaysia,1904,0.106,45.568,-0.049
Malaysia,1905,0.122,51.296,0.016
Malaysia,1906,0.114,46.708,-0.008
Malaysia,1907,0.269,107.412,0.155
Malaysia,1908,0.277,107.967,0.008
Malaysia,1909,0.513,195.407,0.236
Malaysia,1910,0.716,266.912,0.204
Malaysia,1911,0.0,0.0,-0.716
Malaysia,1912,0.0,0.0,0.0
Malaysia,1913,0.0,0.0,0.0
Malaysia,1914,0.016,5.602,0.016
Malaysia,1915,0.098,32.979,0.081
Malaysia,1916,0.83,275.028,0.733
Malaysia,1917,1.262,410.041,0.431
Malaysia,1918,1.376,438.082,0.114
Malaysia,1919,1.555,484.99,0.179
Malaysia,1920,2.019,616.654,0.464
Malaysia,1921,2.434,727.804,0.415
Malaysia,1922,2.296,671.756,-0.138
Malaysia,1923,2.589,741.102,0.293
Malaysia,1924,3.037,850.448,0.448
Malaysia,1925,3.322,910.097,0.285
Malaysia,1926,3.72,997.314,0.399
Malaysia,1927,3.663,960.763,-0.057
Malaysia,1928,4.608,1182.248,0.944
Malaysia,1929,5.471,1373.562,0.863
Malaysia,1930,4.681,1150.351,-0.79
Malaysia,1931,3.33,801.058,-1.351
Malaysia,1932,2.296,540.83,-1.034
Malaysia,1933,1.807,416.99,-0.488
Malaysia,1934,2.662,601.565,0.855
Malaysia,1935,3.118,690.072,0.456
Malaysia,1936,4.16,901.733,1.042
Malaysia,1937,5.194,1102.654,1.034
Malaysia,1938,3.957,822.653,-1.237
Malaysia,1939,3.647,743.317,-0.309
Malaysia,1940,6.464,1292.348,2.817
Malaysia,1941,5.682,1115.364,-0.782
Malaysia,1942,2.027,390.928,-3.655
Malaysia,1943,4.046,767.219,2.019
Malaysia,1944,3.387,631.424,-0.659
Malaysia,1945,1.872,343.258,-1.514
Malaysia,1946,1.856,334.575,-0.016
Malaysia,1947,1.872,331.857,0.016
Malaysia,1948,3.102,540.523,1.229
Malaysia,1949,3.199,547.059,0.098
Malaysia,1950,3.436,575.184,0.236
Malaysia,1951,3.167,517.565,-0.269
Malaysia,1952,2.605,415.276,-0.562
Malaysia,1953,2.369,368.146,-0.236
Malaysia,1954,1.864,282.237,-0.505
Malaysia,1955,1.701,250.729,-0.163
Malaysia,1956,1.506,215.863,-0.195
Malaysia,1957,1.262,175.792,-0.244
Malaysia,1958,0.554,74.954,-0.708
Malaysia,1959,0.627,82.449,0.073
Malaysia,1960,0.057,7.275,-0.57
Malaysia,1961,0.0,0.0,-0.057
Malaysia,1962,0.0,0.0,0.0
Malaysia,1963,0.0,0.0,0.0
Malaysia,1964,0.0,0.0,0.0
Malaysia,1965,0.0,0.0,0.0
Malaysia,1966,0.0,0.0,0.0
Malaysia,1967,0.0,0.0,0.0
Malaysia,1968,0.0,0.0,0.0
Malaysia,1969,0.0,0.0,0.0
Malaysia,1970,0.0,0.0,0.0
Malaysia,1971,0.0,0.0,0.0
Malaysia,1972,0.0,0.0,0.0
Malaysia,1973,0.0,0.0,0.0
Malaysia,1974,0.0,0.0,0.0
Malaysia,1975,0.0,0.0,0.0
Malaysia,1976,0.0,0.0,0.0
Malaysia,1977,0.0,0.0,0.0
Malaysia,1978,0.0,0.0,0.0
Malaysia,1979,0.0,0.0,0.0
Malaysia,1980,0.0,0.0,0.0
Malaysia,1981,0.0,0.0,0.0
Malaysia,1982,0.0,0.0,0.0
Malaysia,1983,0.0,0.0,0.0
Malaysia,1984,0.0,0.0,0.0
Malaysia,1985,0.0,0.0,0.0
Malaysia,1986,0.135,8.667,0.135
Malaysia,1987,0.548,34.174,0.413
Malaysia,1988,0.561,33.919,0.013
Malaysia,1989,0.683,40.145,0.123
Malaysia,1990,0.699,39.907,0.016
Malaysia,1991,1.133,62.872,0.434
Malaysia,1992,1.106,59.712,-0.027
Malaysia,1993,0.762,40.002,-0.344
Malaysia,1994,0.844,43.081,0.082
Malaysia,1995,0.705,35.028,-0.139
Malaysia,1996,1.379,66.664,0.674
Malaysia,1997,1.373,64.61,-0.006
Malaysia,1998,1.984,90.956,0.611
Malaysia,1999,1.562,69.823,-0.422
Malaysia,2000,2.418,105.397,0.856
Malaysia,2001,3.439,146.059,1.02
Malaysia,2002,2.223,92.083,-1.215
Malaysia,2003,1.102,44.549,-1.121
Malaysia,2004,2.451,96.748,1.349
Malaysia,2005,4.963,191.434,2.512
Malaysia,2006,5.674,214.049,0.712
Malaysia,2007,6.77,249.888,1.096
Malaysia,2008,7.897,285.474,1.127
Malaysia,2009,13.465,477.18,5.567
Malaysia,2010,15.096,525.662,1.631
Malaysia,2011,18.364,629.258,3.269
Malaysia,2012,18.578,626.377,0.214
Malaysia,2013,18.226,604.801,-0.353
Malaysia,2014,16.575,541.538,-1.651
Malaysia,2015,16.383,527.298,-0.192
Malaysia,2016,15.135,480.072,-1.248
Maldives,1980,0.0,0.0,
Maldives,1981,0.0,0.0,0.0
Maldives,1982,0.0,0.0,0.0
Maldives,1983,0.0,0.0,0.0
Maldives,1984,0.0,0.0,0.0
Maldives,1985,0.0,0.0,0.0
Maldives,1986,0.0,0.0,0.0
Maldives,1987,0.0,0.0,0.0
Maldives,1988,0.0,0.0,0.0
Maldives,1989,0.0,0.0,0.0
Maldives,1990,0.0,0.0,0.0
Maldives,1991,0.0,0.0,0.0
Maldives,1992,0.0,0.0,0.0
Maldives,1993,0.0,0.0,0.0
Maldives,1994,0.0,0.0,0.0
Maldives,1995,0.0,0.0,0.0
Maldives,1996,0.0,0.0,0.0
Maldives,1997,0.0,0.0,0.0
Maldives,1998,0.0,0.0,0.0
Maldives,1999,0.0,0.0,0.0
Maldives,2000,0.0,0.0,0.0
Maldives,2001,0.0,0.0,0.0
Maldives,2002,0.0,0.0,0.0
Maldives,2003,0.0,0.0,0.0
Maldives,2004,0.0,0.0,0.0
Maldives,2005,0.0,0.0,0.0
Maldives,2006,0.0,0.0,0.0
Maldives,2007,0.0,0.0,0.0
Maldives,2008,0.0,0.0,0.0
Maldives,2009,0.0,0.0,0.0
Maldives,2010,0.0,0.0,0.0
Maldives,2011,0.0,0.0,0.0
Maldives,2012,0.0,0.0,0.0
Maldives,2013,0.0,0.0,0.0
Maldives,2014,0.0,0.0,0.0
Maldives,2015,0.0,0.0,0.0
Maldives,2016,0.0,0.0,0.0
Mali,1980,0.0,0.0,
Mali,1981,0.0,0.0,0.0
Mali,1982,0.0,0.0,0.0
Mali,1983,0.0,0.0,0.0
Mali,1984,0.0,0.0,0.0
Mali,1985,0.0,0.0,0.0
Mali,1986,0.0,0.0,0.0
Mali,1987,0.0,0.0,0.0
Mali,1988,0.0,0.0,0.0
Mali,1989,0.0,0.0,0.0
Mali,1990,0.0,0.0,0.0
Mali,1991,0.0,0.0,0.0
Mali,1992,0.0,0.0,0.0
Mali,1993,0.0,0.0,0.0
Mali,1994,0.0,0.0,0.0
